1 31 33 0.0247764993039 ('ExtensionCrashRecoveryTest.CrashAndUninstall', 'ExtensionCrashRecoveryTest.TwoExtensionsShutdownWhileCrashed')
2 94 2 0.144461824291 ('BridgedNativeWidgetUITest.FullscreenEnterAndExit', 'PlatformNotificationServiceBrowserTest.GetDisplayedNotifications')
3 492 8 0.0367261255828 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'GlobalCommandsApiTest.GlobalCommand')
1 94 2 0.0707902786334 ('BridgedNativeWidgetUITest.FullscreenEnterAndExit', 'PlatformNotificationServiceBrowserTest.WebNotificationSiteSettingsButton')
1 334 5 0.0165632575962 ('PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification', 'SitePerProcessInteractivePDFTest.ContextMenuPositionForEmbeddedPDFInCrossOriginFrame')
1 194 19 0.00392879301491 ('MouseLeaveTest.ModalDialog', 'NotificationsTest.TestShouldDisplayMultiFullscreen')
1 45 33 0.0180800862707 ('ExtensionCrashRecoveryTest.ReloadIndependently', 'ExtensionCrashRecoveryTest.TwoExtensionsCrashSecond')
1 8 792 -0.00437604471824 ('GlobalCommandsApiTest.GlobalCommand', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 2 1 0.707033212359 ('BrowserFocusTest.TabInitialFocus', 'NotificationsApiTest.TestEvents')
2 54 33 0.0389487670613 ('ExtensionCrashRecoveryTest.ReloadIndependentlyNavigatePage', 'ExtensionCrashRecoveryTest.TwoExtensionsCrashSecond')
1 54 28 0.0177798093971 ('ExtensionCrashRecoveryTest.ReloadIndependentlyNavigatePage', 'X11TopmostWindowFinderTest.NonRectangularNullShape')
1 3 194 0.0372024887725 ('BrowserActionInteractiveTest.TestOpenPopupIncognitoFromBackground', 'MouseLeaveTest.ModalDialog')
1 334 17 -0.00249719959094 ('PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification', 'WebViewInteractiveTests/WebViewInteractiveTest.KeyboardFocusSimple/1')
1 3 596 0.0158739583224 ('BrowserFocusTest.ClickingMovesFocus', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
6 45 719 -0.00442646779276 ('ExtensionCrashRecoveryTest.ReloadIndependently', 'WidgetTestInteractive.RestoreAfterMinimize')
1 87 36 0.00630707836469 ('AppListTest.PressAppListButtonToShowAndDismiss', 'ExtensionCrashRecoveryTest.TwoExtensionsOneByOne')
4 31 792 -0.00775924875527 ('ExtensionCrashRecoveryTest.CrashAndUninstall', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 141 5 0.0326375576869 ('WebViewInteractiveTests/WebViewInteractiveTest.TextSelection/1', 'WebViewPopupInteractiveTest.PopupPositioningMoved')
2 334 49 -0.0114406181956 ('PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification', 'WebViewInteractiveTests/WebViewFocusInteractiveTest.Focus_FocusTracksEmbedder/1')
9 163 719 -0.0495660609603 ('SitePerProcessInteractiveBrowserTest.TabAndMouseFocusNavigation', 'WidgetTestInteractive.RestoreAfterMinimize')
1 37 36 0.0199590009441 ('ExtensionCrashRecoveryTest.Basic', 'ExtensionCrashRecoveryTest.TwoExtensionsOneByOne')
1 42 19 0.0297116032555 ('ExtensionCrashRecoveryTest.TwoExtensionsReloadIndependently', 'NotificationsTest.TestShouldDisplayMultiFullscreen')
15 97 792 -0.00391514896628 ('ExtensionCrashRecoveryTest.ReloadIndependentlyChangeTabs', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 2 596 0.0232772063841 ('ClipboardTest/0.WriteTextEmptyParams', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
41 492 719 -0.0627145130105 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'WidgetTestInteractive.RestoreAfterMinimize')
1 41 36 0.0181823379939 ('ExtensionCrashRecoveryTest.ReloadTabsWithBackgroundPage', 'ExtensionCrashRecoveryTest.TwoExtensionsOneByOne')
2 33 596 -0.0159891343983 ('ExtensionCrashRecoveryTest.TwoExtensionsShutdownWhileCrashed', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
2 37 194 0.00612949422408 ('ExtensionCrashRecoveryTest.Basic', 'MouseLeaveTest.ModalDialog')
2 11 38 0.0940497343687 ('AppWindowInteractiveTest.TestCreate', 'BrowserCommandControllerInteractiveTest.ShortcutsShouldTakeEffectInJsFullscreen')
1 4 792 0.0066311262876 ('PlatformNotificationServiceBrowserTest.DisplayPersistentNotificationWithReplyButton', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 3 4 0.28816431308 ('BrowserActionInteractiveTest.TestOpenPopupIncognitoFromBackground', 'CrossSiteSubframe/DragAndDropBrowserTest.DragImageBetweenFrames/0')
10 596 792 -0.150074123668 ('PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
4 50 792 -0.0234248448997 ('ExtensionCrashRecoveryTest.CrashAndUnloadAll', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 54 334 -0.0213635561712 ('ExtensionCrashRecoveryTest.ReloadIndependentlyNavigatePage', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
37 596 334 -0.010950900771 ('PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
4 492 163 -0.0480937996074 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'SitePerProcessInteractiveBrowserTest.TabAndMouseFocusNavigation')
1 37 334 -0.0147052271104 ('ExtensionCrashRecoveryTest.Basic', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
1 31 19 0.036344583648 ('ExtensionCrashRecoveryTest.CrashAndUninstall', 'NotificationsTest.TestShouldDisplayMultiFullscreen')
3 596 39 -0.0129151692471 ('PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword', 'WebViewInteractiveTests/WebViewFocusInteractiveTest.Focus_FocusTakeFocus/1')
1 45 41 0.0144748860787 ('ExtensionCrashRecoveryTest.ReloadIndependently', 'ExtensionCrashRecoveryTest.ReloadTabsWithBackgroundPage')
1 21 5 0.0957173244086 ('WebViewInteractiveTests/WebViewInteractiveTest.KeyboardFocusWindowCycle/1', 'WebViewPopupInteractiveTest.PopupPositioningMoved')
6 33 792 0.00382317563158 ('ExtensionCrashRecoveryTest.TwoExtensionsCrashSecond', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
3 39 719 -0.0184228489768 ('MenuControllerMnemonicTestMnemonicMatch.MnemonicMatch', 'WidgetTestInteractive.RestoreAfterMinimize')
1 6 719 0.00169428143593 ('PlatformNotificationServiceBrowserTest.DisplayPersistentNotificationWithActionButtons', 'WidgetTestInteractive.RestoreAfterMinimize')
1 36 163 -0.00294252063772 ('ExtensionCrashRecoveryTest.TwoExtensionsOneByOne', 'SitePerProcessInteractiveBrowserTest.TabAndMouseFocusNavigation')
2 94 596 -0.0440132228904 ('BridgedNativeWidgetUITest.FullscreenEnterAndExit', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
1 52 36 0.0142421388163 ('ExtensionCrashRecoveryTest.TwoExtensionsCrashBothAtOnce', 'ExtensionCrashRecoveryTest.TwoExtensionsOneByOne')
1 4 8 0.175819369566 ('SitePerProcessInteractiveBrowserTest.DocumentHasFocus', 'SitePerProcessInteractiveBrowserTest.SequentialFocusNavigation')
1 36 596 -0.0253580844631 ('ExtensionCrashRecoveryTest.TwoExtensionsOneByOne', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
5 792 28 0.00284987947305 ('TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0', 'X11TopmostWindowFinderTest.NonRectangularNullShape')
1 4 334 0.0204878149194 ('AutofillInteractiveIsolationTest.SimpleCrossSiteFill', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
1 2 4 0.353185420112 ('SitePerProcessTextInputManagerTest.ResetStateAfterChildNavigation', 'SitePerProcessTextInputManagerTest.TrackCompositionRangeForAllFrames')
2 2 792 0.0459355040071 ('NotificationsApiTest.TestUserGesture', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 3 39 0.0905962640956 ('ParamaterizedFullscreenControllerInteractiveTestInstance/ParamaterizedFullscreenControllerInteractiveTest.MouseLockSilentAfterTargetUnlock/0', 'WebViewInteractiveTests/WebViewFocusInteractiveTest.Focus_FocusTakeFocus/1')
1 97 163 -0.0187117477111 ('ExtensionCrashRecoveryTest.ReloadIndependentlyChangeTabs', 'SitePerProcessInteractiveBrowserTest.TabAndMouseFocusNavigation')
1 6 4 0.203316494755 ('ExtensionPointerLockTest.ExtensionPointerLockAccessFail', 'PlatformNotificationServiceBrowserTest.DisplayPersistentNotificationWithReplyButton')
5 492 31 0.0156659568272 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'ExtensionCrashRecoveryTest.CrashAndUninstall')
1 97 2 0.0696186247692 ('ExtensionCrashRecoveryTest.ReloadIndependentlyChangeTabs', 'WebViewInteractiveTests/WebViewFocusInteractiveTest.Focus_BlurEvent/0')
1 24 28 0.0333635436059 ('ExtensionCrashRecoveryTest.ShutdownWhileCrashed', 'X11TopmostWindowFinderTest.NonRectangularNullShape')
18 492 194 -0.0064728668763 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'MouseLeaveTest.ModalDialog')
1 492 16 -0.00759774040373 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'X11TopmostWindowFinderTest.Menu')
3 36 719 -0.0161332715953 ('ExtensionCrashRecoveryTest.TwoExtensionsOneByOne', 'WidgetTestInteractive.RestoreAfterMinimize')
1 41 28 0.0226279875537 ('ExtensionCrashRecoveryTest.ReloadTabsWithBackgroundPage', 'X11TopmostWindowFinderTest.NonRectangularNullShape')
1 50 36 0.0148773606657 ('ExtensionCrashRecoveryTest.CrashAndUnloadAll', 'ExtensionCrashRecoveryTest.TwoExtensionsOneByOne')
1 45 52 0.0107174450283 ('ExtensionCrashRecoveryTest.ReloadIndependently', 'ExtensionCrashRecoveryTest.TwoExtensionsCrashBothAtOnce')
2 97 54 0.0127790981445 ('ExtensionCrashRecoveryTest.ReloadIndependentlyChangeTabs', 'ExtensionCrashRecoveryTest.ReloadIndependentlyNavigatePage')
2 4 11 0.3006005141 ('SitePerProcessInteractiveBrowserTest.FullscreenElementInABAAndExitViaJS', 'WebUiScreenLockerTest.TestFullscreenExit')
1 87 1 0.106247688343 ('AppListTest.PressAppListButtonToShowAndDismiss', 'WebViewInteractiveTests/WebViewFocusInteractiveTest.Focus_FocusBeforeNavigation/1')
2 334 163 -0.0421538041118 ('PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification', 'SitePerProcessInteractiveBrowserTest.TabAndMouseFocusNavigation')
4 54 194 0.0182613941235 ('ExtensionCrashRecoveryTest.ReloadIndependentlyNavigatePage', 'MouseLeaveTest.ModalDialog')
1 596 129 -0.0585674057876 ('PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword', 'WebViewInteractiveTests/WebViewInteractiveTest.TextSelection/0')
5 33 792 -0.002968400592 ('ExtensionCrashRecoveryTest.TwoExtensionsShutdownWhileCrashed', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
3 94 3 0.176947292199 ('BridgedNativeWidgetUITest.FullscreenEnterAndExit', 'PlatformNotificationServiceBrowserTest.CloseDisplayedPersistentNotification')
1 31 50 0.0173561412023 ('ExtensionCrashRecoveryTest.CrashAndUninstall', 'ExtensionCrashRecoveryTest.CrashAndUnloadAll')
98 492 792 0.0313374351985 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
7 36 792 0.00695101525223 ('ExtensionCrashRecoveryTest.TwoExtensionsOneByOne', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 28 596 -0.0205016924536 ('FindInPageTest.CtrlEnter', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
1 4 94 0.0480289192659 ('AutofillInteractiveTest.FormFillableOnReset', 'BridgedNativeWidgetUITest.FullscreenEnterAndExit')
1 53 1 0.136615435426 ('MenuControllerMnemonicTestTitleMatch.TitleMatch', 'SameSiteSubframe/DragAndDropBrowserTest.DragImageBetweenFrames/0')
2 50 194 -0.000186403593775 ('ExtensionCrashRecoveryTest.CrashAndUnloadAll', 'MouseLeaveTest.ModalDialog')
1 50 45 0.0113260427811 ('ExtensionCrashRecoveryTest.CrashAndUnloadAll', 'ExtensionCrashRecoveryTest.ReloadIndependently')
1 334 21 -0.00569552360551 ('PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification', 'WebViewInteractiveTests/WebViewInteractiveTest.KeyboardFocusWindowCycle/0')
6 50 719 -0.00850111620002 ('ExtensionCrashRecoveryTest.CrashAndUnloadAll', 'WidgetTestInteractive.RestoreAfterMinimize')
2 492 52 -0.0220422047521 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'ExtensionCrashRecoveryTest.TwoExtensionsCrashBothAtOnce')
1 39 596 -0.0269882098389 ('MenuControllerMnemonicTestMnemonicMatch.MnemonicMatch', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
1 33 28 0.026743711729 ('ExtensionCrashRecoveryTest.TwoExtensionsShutdownWhileCrashed', 'X11TopmostWindowFinderTest.NonRectangularNullShape')
1 52 28 0.0184225593556 ('ExtensionCrashRecoveryTest.TwoExtensionsCrashBothAtOnce', 'X11TopmostWindowFinderTest.NonRectangularNullShape')
1 33 163 -0.00165637224175 ('ExtensionCrashRecoveryTest.TwoExtensionsCrashSecond', 'SitePerProcessInteractiveBrowserTest.TabAndMouseFocusNavigation')
1 40 21 0.0286558723786 ('BrowserFocusTest.FocusOnNavigate', 'WebViewInteractiveTests/WebViewInteractiveTest.KeyboardFocusWindowCycle/0')
1 492 2 0.0267651482209 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'StartupBrowserCreatorTest.LastUsedProfileActivated')
7 37 792 0.00579995152246 ('ExtensionCrashRecoveryTest.Basic', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 49 6 0.055069812331 ('TestAsNormalAndGuestUser/SpokenFeedbackTest.ChromeVoxShiftSearch/1', 'TestAsNormalAndGuestUser/SpokenFeedbackTest.NavigateSystemTray/0')
1 53 163 -0.00877441293855 ('MenuControllerMnemonicTestTitleMatch.TitleMatch', 'SitePerProcessInteractiveBrowserTest.TabAndMouseFocusNavigation')
2 32 596 -0.0152729131446 ('BrowserCommandControllerInteractiveTest.ShortcutsShouldTakeEffectInBrowserFullscreen', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
2 45 334 -0.00957205137225 ('ExtensionCrashRecoveryTest.ReloadIndependently', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
2 52 596 -0.0271377845169 ('ExtensionCrashRecoveryTest.TwoExtensionsCrashBothAtOnce', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
2 194 28 0.0120849234917 ('MouseLeaveTest.ModalDialog', 'X11TopmostWindowFinderTest.NonRectangularNullShape')
2 37 52 0.036811995121 ('ExtensionCrashRecoveryTest.Basic', 'ExtensionCrashRecoveryTest.TwoExtensionsCrashBothAtOnce')
1 50 16 0.0296752705966 ('ExtensionCrashRecoveryTest.CrashAndUnloadAll', 'X11TopmostWindowFinderTest.Menu')
1 97 33 0.00598619752401 ('ExtensionCrashRecoveryTest.ReloadIndependentlyChangeTabs', 'ExtensionCrashRecoveryTest.TwoExtensionsCrashSecond')
54 792 719 -0.101357123722 ('TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0', 'WidgetTestInteractive.RestoreAfterMinimize')
2 39 792 -0.0276658082423 ('FindInPageTest.ButtonsDoNotAlterFocus', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 28 334 -0.0101651472506 ('FindInPageTest.CtrlEnter', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
1 2 141 0.0569082153326 ('WebViewInteractiveTests/WebViewInteractiveTest.EditCommandsNoMenu/0', 'WebViewInteractiveTests/WebViewInteractiveTest.TextSelection/1')
1 68 2 0.0839364046771 ('MenuModelAdapterTest.RebuildMenu', 'WebViewInteractiveTests/WebViewInteractiveTest.EditCommandsNoMenu/0')
8 52 719 0.00125277890386 ('ExtensionCrashRecoveryTest.TwoExtensionsCrashBothAtOnce', 'WidgetTestInteractive.RestoreAfterMinimize')
1 31 41 0.0207888422145 ('ExtensionCrashRecoveryTest.CrashAndUninstall', 'ExtensionCrashRecoveryTest.ReloadTabsWithBackgroundPage')
1 3 17 0.138831335632 ('ParamaterizedFullscreenControllerInteractiveTestInstance/ParamaterizedFullscreenControllerInteractiveTest.MouseLockSilentAfterTargetUnlock/0', 'WebViewInteractiveTests/WebViewInteractiveTest.KeyboardFocusSimple/1')
1 492 50 -0.0278539694786 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'ExtensionCrashRecoveryTest.CrashAndUnloadAll')
1 6 596 0.00457826391623 ('DevToolsManagerDelegateTest.NormalToFullscreenWindow', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
5 54 719 -0.0170293025436 ('ExtensionCrashRecoveryTest.ReloadIndependentlyNavigatePage', 'WidgetTestInteractive.RestoreAfterMinimize')
5 14 12 0.38410076488 ('UserDataDowngradeBrowserNoMSITest.Test', 'UserDataDowngradeBrowserNoResetTest.Test')
2 97 42 0.0183213447288 ('ExtensionCrashRecoveryTest.ReloadIndependentlyChangeTabs', 'ExtensionCrashRecoveryTest.TwoExtensionsReloadIndependently')
1 1 8 0.35329581927 ('SameSiteSubframe/DragAndDropBrowserTest.DragImageBetweenFrames/0', 'SitePerProcessInteractiveBrowserTest.SequentialFocusNavigation')
10 94 334 0.0204953088865 ('BridgedNativeWidgetUITest.FullscreenEnterAndExit', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
1 40 334 -0.0160248221378 ('ExtensionCrashRecoveryTest.TwoExtensionsCrashFirst', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
1 596 10 -0.00332298742253 ('PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword', 'PasswordManagerBrowserTestForManualSaving.ManualFallbackForSaving_HideIcon')
1 6 1 0.408035871338 ('ExtensionPointerLockTest.ExtensionPointerLockAccessFail', 'ManagePasswordsBubbleViewTest.CommandExecutionInAutomaticState')
1 42 28 0.0221882280193 ('ExtensionCrashRecoveryTest.TwoExtensionsReloadIndependently', 'X11TopmostWindowFinderTest.NonRectangularNullShape')
1 52 19 0.0254635443646 ('ExtensionCrashRecoveryTest.TwoExtensionsCrashBothAtOnce', 'NotificationsTest.TestShouldDisplayMultiFullscreen')
1 24 334 -0.00774892082183 ('ExtensionCrashRecoveryTest.ShutdownWhileCrashed', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
8 45 792 0.00341135041406 ('ExtensionCrashRecoveryTest.ReloadIndependently', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
7 54 792 -0.010093947999 ('ExtensionCrashRecoveryTest.ReloadIndependentlyNavigatePage', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 6 719 0.00169428143593 ('AppWindowHiddenKeepAliveTest.HiddenThenShown', 'WidgetTestInteractive.RestoreAfterMinimize')
1 24 42 0.0250644041432 ('ExtensionCrashRecoveryTest.ShutdownWhileCrashed', 'ExtensionCrashRecoveryTest.TwoExtensionsReloadIndependently')
1 40 17 0.0331199505627 ('ExtensionCrashRecoveryTest.TwoExtensionsCrashFirst', 'WebViewInteractiveTests/WebViewInteractiveTest.KeyboardFocusSimple/1')
3 25 11 0.178124202828 ('BookmarkBarViewTest10.KeyEvents', 'WebUiScreenLockerTest.TestFullscreenExit')
1 53 32 0.0158551666258 ('MenuControllerMnemonicTestTitleMatch.TitleMatch', 'WebViewInteractiveTests/WebViewFocusInteractiveTest.FocusAndVisibility/1')
2 36 194 0.0067082184623 ('ExtensionCrashRecoveryTest.TwoExtensionsOneByOne', 'MouseLeaveTest.ModalDialog')
2 41 194 0.00396959818544 ('ExtensionCrashRecoveryTest.ReloadTabsWithBackgroundPage', 'MouseLeaveTest.ModalDialog')
5 194 334 -0.0352516585903 ('MouseLeaveTest.ModalDialog', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
5 492 40 0.00684482952647 ('BrowserFocusTest.BackgroundBrowserDontStealFocus', 'ExtensionCrashRecoveryTest.TwoExtensionsCrashFirst')
1 1 3 0.577230125547 ('MaterialBookmarksFocusTest.All', 'MaterialHistoryFocusTest.All')
1 54 596 -0.0341105968333 ('ExtensionCrashRecoveryTest.ReloadIndependentlyNavigatePage', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
1 97 19 0.014538781419 ('ExtensionCrashRecoveryTest.ReloadIndependentlyChangeTabs', 'NotificationsTest.TestShouldDisplayMultiFullscreen')
1 719 28 -0.0244361658189 ('WidgetTestInteractive.RestoreAfterMinimize', 'X11TopmostWindowFinderTest.NonRectangularNullShape')
1 6 109 0.0341940622307 ('CrossSiteSubframe/DragAndDropBrowserTest.DragImageFromDisappearingFrame/0', 'LocalNTPUITest.FakeboxRedirectsToOmnibox')
1 4 129 0.0398517375613 ('MessageCenterNotificationsTest.ButtonClickedDelegate', 'WebViewInteractiveTests/WebViewInteractiveTest.TextSelection/0')
1 40 49 0.0135028249231 ('BrowserFocusTest.FocusOnNavigate', 'WebViewInteractiveTests/WebViewFocusInteractiveTest.Focus_FocusTracksEmbedder/1')
1 4 792 0.0066311262876 ('AppWindowInteractiveTest.TestInnerBounds', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
7 97 719 -0.031147185155 ('ExtensionCrashRecoveryTest.ReloadIndependentlyChangeTabs', 'WidgetTestInteractive.RestoreAfterMinimize')
20 334 792 -0.0772561551579 ('PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification', 'TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0')
1 792 16 -0.0159301653844 ('TabDragging/DetachToBrowserTabDragControllerTest.DragToSeparateWindow/0', 'X11TopmostWindowFinderTest.Menu')
3 52 334 -0.00484875813118 ('ExtensionCrashRecoveryTest.TwoExtensionsCrashBothAtOnce', 'PlatformNotificationServiceBrowserTest.UserClosesPersistentNotification')
2 25 4 0.198518994979 ('BookmarkBarViewTest10.KeyEvents', 'SitePerProcessInteractiveBrowserTest.FullscreenElementInABAAndExitViaJS')
2 39 719 -0.024924951402 ('FindInPageTest.ButtonsDoNotAlterFocus', 'WidgetTestInteractive.RestoreAfterMinimize')
2 39 596 -0.019951689543 ('FindInPageTest.ButtonsDoNotAlterFocus', 'PasswordGenerationInteractiveTest.AutoSavingGeneratedPassword')
6 97 194 0.0156766096696 ('ExtensionCrashRecoveryTest.ReloadIndependentlyChangeTabs', 'MouseLeaveTest.ModalDialog')
